004900;1.208270;1.208330;1.208240;1.208270;0
005000;1.208260;1.208260;1.208190;1.208240;0
005100;1.208230;1.208230;1.208150;1.208190;0
005200;1.208200;1.208320;1.208200;1.208310;0
005300;1.208300;1.208310;1.208240;1.208290;0
005400;1.208280;1.208280;1.208240;1.208260;0
005500;1.208250;1.208310;1.208210;1.208300;0
005600;1.208300;1.208310;1.208260;1.208290;0
005700;1.208300;1.208390;1.208300;1.208350;0
005800;1.208360;1.208400;1.208360;1.208360;0
005900;1.208370;1.208500;1.208360;1.208470;0
010000;1.208480;1.208480;1.208280;1.208350;0
010100;1.208350;1.208370;1.208160;1.208260;0
010200;1.208270;1.208330;1.208250;1.208270;0
010300;1.208270;1.208380;1.208270;1.208360;0
010400;1.208370;1.208470;1.208370;1.208400;0
010500;1.208400;1.208530;1.208400;1.208490;0
010600;1.208500;1.208500;1.208360;1.208410;0
010700;1.208410;1.208520;1.208390;1.208440;0
010800;1.208450;1.208470;1.208410;1.208440;0
010900;1.208440;1.208520;1.208410;1.208480;0
011000;1.208480;1.208510;1.208440;1.208450;0
011100;1.208450;1.208570;1.208440;1.208520;0
011200;1.208530;1.208540;1.208430;1.208470;0
011300;1.208460;1.208510;1.208460;1.208510;0
011400;1.208520;1.208560;1.208480;1.208560;0
011500;1.208550;1.208560;1.208430;1.208450;0
011600;1.208440;1.208470;1.208440;1.208440;0
011700;1.208460;1.208600;1.208450;1.208550;0
011800;1.208560;1.208560;1.208460;1.208550;0
011900;1.208570;1.208590;1.208540;1.208560;0
012000;1.208560;1.208670;1.208550;1.208670;0
012100;1.208660;1.208700;1.208620;1.208640;0
012200;1.208650;1.208660;1.208520;1.208600;0
012300;1.208580;1.208660;1.208550;1.208560;0
012400;1.208560;1.208580;1.208480;1.208500;0
012500;1.208510;1.208670;1.208510;1.208660;0
012600;1.208670;1.208670;1.208540;1.208580;0
012700;1.208600;1.208720;1.208600;1.208650;0
012800;1.208660;1.208670;1.208620;1.208640;0
012900;1.208640;1.208650;1.208580;1.208610;0
013000;1.208610;1.208610;1.208490;1.208530;0
013100;1.208520;1.208600;1.208510;1.208600;0
013200;1.208590;1.208670;1.208560;1.208660;0
013300;1.208640;1.208640;1.208560;1.208580;0
013400;1.208590;1.208620;1.208470;1.208490;0
013500;1.208500;1.208570;1.208490;1.208560;0
013600;1.208560;1.208650;1.208560;1.208630;0
013700;1.208640;1.208710;1.208630;1.208700;0
013800;1.208700;1.208730;1.208670;1.208720;0
013900;1.208710;1.208720;1.208660;1.208690;0
014000;1.208690;1.208710;1.208660;1.208670;0
014100;1.208680;1.208810;1.208680;1.208810;0
014200;1.208800;1.208870;1.208760;1.208800;0
014300;1.208800;1.208930;1.208800;1.208840;0
014400;1.208850;1.208930;1.208810;1.208880;0
014500;1.208880;1.208930;1.208830;1.208930;0
014600;1.208930;1.209020;1.208920;1.209000;0
014700;1.209020;1.209060;1.208980;1.209020;0
014800;1.209020;1.209070;1.209020;1.209070;0
014900;1.209060;1.209200;1.209040;1.209130;0
015000;1.209130;1.209230;1.209130;1.209220;0
015100;1.209220;1.209240;1.209150;1.209200;0
015200;1.209220;1.209260;1.209170;1.209260;0
015300;1.209260;1.209280;1.209030;1.209030;0
015400;1.209030;1.209170;1.209020;1.209140;0
015500;1.209140;1.209150;1.209070;1.209070;0
015600;1.209080;1.209170;1.209070;1.209080;0
015700;1.209070;1.209110;1.209020;1.209080;0
015800;1.209070;1.209080;1.209020;1.209040;0
015900;1.209040;1.209100;1.209020;1.209030;0
020000;1.209040;1.209080;1.208750;1.208900;0
020100;1.208890;1.209000;1.208860;1.208990;0
020200;1.208990;1.209000;1.208720;1.208750;0
020300;1.208740;1.208750;1.208570;1.208620;0
020400;1.208620;1.208700;1.208600;1.208630;0
020500;1.208620;1.208700;1.208430;1.208700;0
020600;1.208680;1.208890;1.208630;1.208820;0
020700;1.208820;1.208990;1.208760;1.208990;0
020800;1.209000;1.209060;1.208810;1.208810;0
020900;1.208800;1.208890;1.208700;1.208760;0
021000;1.208780;1.208850;1.208750;1.208780;0
021100;1.208780;1.208830;1.208730;1.208800;0
021200;1.208810;1.208860;1.208750;1.208820;0
021300;1.208820;1.208990;1.208820;1.208970;0
021400;1.208970;1.209040;1.208860;1.209040;0
021500;1.209020;1.209200;1.209010;1.209020;0
021600;1.209020;1.209020;1.208630;1.208670;0
021700;1.208690;1.208730;1.208380;1.208540;0
021800;1.208530;1.208760;1.208480;1.208730;0
021900;1.208720;1.208800;1.208620;1.208680;0
022000;1.208660;1.208830;1.208560;1.208810;0
022100;1.208810;1.208960;1.208740;1.208900;0
022200;1.208890;1.209080;1.208870;1.208920;0
022300;1.208920;1.208980;1.208750;1.208840;0
022400;1.208820;1.208890;1.208820;1.208880;0
022500;1.208880;1.208880;1.208740;1.208800;0
022600;1.208810;1.208950;1.208800;1.208860;0
022700;1.208880;1.208920;1.208810;1.208890;0
022800;1.208880;1.209080;1.208880;1.209070;0
022900;1.209060;1.209150;1.209030;1.209030;0
023000;1.209020;1.209140;1.208960;1.209040;0
023100;1.209040;1.209060;1.208890;1.208890;0
023200;1.208870;1.208870;1.208630;1.208770;0
023300;1.208770;1.208840;1.208720;1.208760;0
023400;1.208770;1.208910;1.208770;1.208910;0
023500;1.208920;1.209160;1.208880;1.209070;0
023600;1.209100;1.209230;1.209040;1.209060;0
023700;1.209070;1.209150;1.209020;1.209070;0
023800;1.209070;1.209250;1.209070;1.209180;0
023900;1.209180;1.209240;1.209100;1.209240;0
024000;1.209220;1.209230;1.209080;1.209100;0
024100;1.209090;1.209090;1.208910;1.208910;0
024200;1.208930;1.209000;1.208750;1.208770;0
024300;1.208760;1.208760;1.208550;1.208550;0
024400;1.208550;1.208800;1.208510;1.208630;0
024500;1.208600;1.208840;1.208600;1.208760;0
024600;1.208770;1.208840;1.208680;1.208780;0
024700;1.208760;1.208780;1.208700;1.208720;0
024800;1.208730;1.208820;1.208620;1.208620;0
024900;1.208610;1.208610;1.208460;1.208490;0
025000;1.208490;1.208490;1.208330;1.208330;0
025100;1.208340;1.208460;1.208240;1.208440;0
025200;1.208440;1.208510;1.208250;1.208260;0
025300;1.208260;1.208320;1.208120;1.208270;0
025400;1.208290;1.208410;1.208240;1.208280;0
025500;1.208270;1.208350;1.208180;1.208220;0
025600;1.208210;1.208250;1.208150;1.208170;0
025700;1.208160;1.208160;1.207960;1.207960;0
025800;1.207960;1.207980;1.207700;1.207710;0
025900;1.207720;1.207770;1.207460;1.207610;0
030000;1.207610;1.207730;1.207340;1.207560;0
030100;1.207550;1.207890;1.207530;1.207660;0
030200;1.207650;1.207690;1.207470;1.207540;0
030300;1.207550;1.207560;1.207260;1.207270;0
030400;1.207300;1.207390;1.207230;1.207320;0
030500;1.207280;1.207280;1.207000;1.207020;0
030600;1.207040;1.207280;1.207040;1.207060;0
030700;1.207060;1.207130;1.206730;1.207000;0
030800;1.206980;1.207100;1.206860;1.207080;0
030900;1.207070;1.207230;1.206920;1.206930;0
031000;1.206900;1.206900;1.206570;1.206700;0
031100;1.206690;1.206880;1.206670;1.206850;0
031200;1.206860;1.207080;1.206860;1.207050;0
031300;1.207080;1.207200;1.206970;1.207180;0
031400;1.207160;1.207230;1.207030;1.207050;0
031500;1.207060;1.207160;1.207020;1.207090;0
031600;1.207090;1.207110;1.207000;1.207050;0
031700;1.207050;1.207050;1.206570;1.206570;0
031800;1.206560;1.206840;1.206520;1.206730;0
031900;1.206750;1.207080;1.206750;1.206980;0
032000;1.206960;1.207010;1.206780;1.206790;0
032100;1.206780;1.206840;1.206540;1.206590;0
032200;1.206570;1.206640;1.206370;1.206420;0
032300;1.206440;1.206590;1.206270;1.206590;0
032400;1.206590;1.206600;1.206320;1.206470;0
032500;1.206480;1.206560;1.206420;1.206450;0
032600;1.206440;1.206530;1.206320;1.206510;0
032700;1.206500;1.206620;1.206410;1.206580;0
032800;1.206560;1.206570;1.206220;1.206220;0
032900;1.206220;1.206280;1.205870;1.205880;0
033000;1.205900;1.206070;1.205880;1.206070;0
033100;1.206070;1.206070;1.205840;1.205840;0
033200;1.205820;1.205980;1.205740;1.205880;0
033300;1.205890;1.206050;1.205740;1.205740;0
033400;1.205760;1.205760;1.205540;1.205680;0
033500;1.205690;1.205720;1.205580;1.205640;0
033600;1.205640;1.205740;1.205500;1.205710;0
033700;1.205730;1.205770;1.205590;1.205650;0
033800;1.205660;1.205830;1.205570;1.205570;0
033900;1.205570;1.205590;1.205210;1.205280;0
034000;1.205260;1.205500;1.205230;1.205380;0
034100;1.205380;1.205380;1.205240;1.205270;0
034200;1.205260;1.205360;1.205220;1.205260;0
034300;1.205260;1.205270;1.205090;1.205170;0
034400;1.205160;1.205210;1.204990;1.205200;0
034500;1.205190;1.205710;1.205160;1.205660;0
034600;1.205630;1.205650;1.205460;1.205490;0
034700;1.205470;1.205630;1.205450;1.205490;0
034800;1.205460;1.205490;1.205060;1.205080;0
034900;1.205070;1.205270;1.205030;1.205270;0
035000;1.205280;1.205450;1.205240;1.205290;0
035100;1.205300;1.205380;1.205130;1.205190;0
035200;1.205180;1.205420;1.205170;1.205290;0
035300;1.205300;1.205440;1.205160;1.205360;0
035400;1.205330;1.205640;1.205300;1.205620;0
035500;1.205630;1.205730;1.205470;1.205500;0
035600;1.205480;1.205570;1.205360;1.205490;0
035700;1.205480;1.205560;1.205370;1.205500;0
035800;1.205500;1.205640;1.205400;1.205570;0
035900;1.205570;1.205570;1.205370;1.205490;0
040000;1.205490;1.205490;1.205310;1.205320;0
040100;1.205320;1.205470;1.205320;1.205400;0
040200;1.205420;1.205510;1.205370;1.205440;0
040300;1.205430;1.205430;1.205370;1.205380;0
040400;1.205380;1.205420;1.205360;1.205390;0
040500;1.205390;1.205550;1.205310;1.205500;0
040600;1.205490;1.205490;1.205330;1.205380;0
040700;1.205420;1.205430;1.205310;1.205420;0
040800;1.205430;1.205460;1.205320;1.205440;0
040900;1.205450;1.205470;1.205160;1.205180;0
041000;1.205180;1.205340;1.205160;1.205180;0
041100;1.205190;1.205210;1.204900;1.204900;0
041200;1.204910;1.204920;1.204630;1.204680;0
041300;1.204670;1.204720;1.204650;1.204720;0
041400;1.204730;1.204780;1.204590;1.204600;0
041500;1.204590;1.204620;1.204490;1.204560;0
041600;1.204560;1.204600;1.204460;1.204560;0
041700;1.204570;1.204640;1.204550;1.204560;0
041800;1.204560;1.204560;1.204480;1.204510;0
041900;1.204520;1.204540;1.204250;1.204270;0
042000;1.204260;1.204360;1.204190;1.204300;0
042100;1.204300;1.204330;1.204020;1.204140;0
042200;1.204130;1.204140;1.203900;1.203910;0
042300;1.203920;1.203970;1.203800;1.203820;0
042400;1.203830;1.203830;1.203640;1.203670;0
042500;1.203670;1.203910;1.203670;1.203810;0
042600;1.203820;1.203870;1.203770;1.203830;0
042700;1.203820;1.203930;1.203770;1.203930;0
042800;1.203910;1.204000;1.203850;1.203880;0
042900;1.203900;1.203930;1.203760;1.203830;0
043000;1.203860;1.203910;1.203540;1.203570;0
043100;1.203560;1.203630;1.203300;1.203380;0
043200;1.203370;1.203370;1.203210;1.203270;0
043300;1.203270;1.203360;1.203100;1.203230;0
043400;1.203240;1.203420;1.203210;1.203410;0
043500;1.203410;1.203670;1.203410;1.203480;0
043600;1.203500;1.203560;1.203100;1.203160;0
043700;1.203170;1.203210;1.203140;1.203150;0
043800;1.203160;1.203160;1.203060;1.203110;0
043900;1.203110;1.203180;1.203000;1.203020;0
044000;1.203010;1.203090;1.202900;1.202910;0
044100;1.202890;1.203150;1.202830;1.203110;0
044200;1.203110;1.203430;1.203040;1.203320;0
044300;1.203320;1.203610;1.203320;1.203570;0
044400;1.203550;1.203900;1.203550;1.203900;0
044500;1.203940;1.203940;1.203660;1.203710;0
044600;1.203710;1.203860;1.203570;1.203850;0
044700;1.203850;1.203850;1.203760;1.203800;0
044800;1.203780;1.203880;1.203760;1.203870;0
044900;1.203880;1.204010;1.203880;1.203950;0
045000;1.203940;1.203940;1.203760;1.203780;0
045100;1.203790;1.203960;1.203790;1.203850;0
045200;1.203860;1.203940;1.203860;1.203870;0
045300;1.203860;1.203990;1.203820;1.203850;0
045400;1.203840;1.203900;1.203790;1.203790;0
045500;1.203800;1.203840;1.203750;1.203750;0
045600;1.203780;1.203900;1.203780;1.203840;0
045700;1.203850;1.204040;1.203810;1.203990;0
045800;1.204010;1.204060;1.203820;1.203840;0
045900;1.203850;1.203950;1.203690;1.203860;0
050000;1.203850;1.203960;1.203760;1.203880;0
050100;1.203910;1.203970;1.203840;1.203910;0
050200;1.203930;1.204110;1.203920;1.203920;0
050300;1.203940;1.204050;1.203930;1.204010;0
050400;1.203980;1.204010;1.203880;1.204000;0
050500;1.204010;1.204110;1.203930;1.203960;0
050600;1.203950;1.203960;1.203800;1.203810;0
050700;1.203800;1.203940;1.203730;1.203850;0
050800;1.203840;1.204050;1.203830;1.203980;0
050900;1.203970;1.203990;1.203760;1.203800;0
051000;1.203800;1.203920;1.203790;1.203890;0
051100;1.203900;1.204010;1.203860;1.203940;0
051200;1.203960;1.203980;1.203910;1.203950;0
051300;1.203970;1.204050;1.203940;1.203940;0
051400;1.203920;1.204070;1.203920;1.204000;0
051500;1.204020;1.204160;1.203970;1.204140;0
051600;1.204170;1.204170;1.204070;1.204090;0
051700;1.204110;1.204110;1.203950;1.203990;0
051800;1.204010;1.204160;1.204010;1.204150;0
051900;1.204130;1.204270;1.204080;1.204150;0
052000;1.204140;1.204190;1.204100;1.204130;0
052100;1.204120;1.204130;1.204030;1.204060;0
052200;1.204060;1.204110;1.204030;1.204050;0
052300;1.204060;1.204100;1.203940;1.203940;0
052400;1.203930;1.204020;1.203930;1.204000;0
052500;1.204000;1.204050;1.203950;1.203990;0
052600;1.203990;1.204000;1.203860;1.203900;0
052700;1.203880;1.204000;1.203870;1.203940;0
052800;1.203960;1.204140;1.203950;1.204110;0
052900;1.204150;1.204220;1.204070;1.204100;0
053000;1.204130;1.204150;1.203930;1.204110;0
053100;1.204110;1.204260;1.204100;1.204260;0
053200;1.204260;1.204440;1.204230;1.204360;0
053300;1.204350;1.204400;1.204330;1.204350;0
053400;1.204320;1.204380;1.204220;1.204330;0
053500;1.204340;1.204720;1.204340;1.204710;0
053600;1.204700;1.204780;1.204670;1.204670;0
053700;1.204680;1.204780;1.204670;1.204760;0
053800;1.204730;1.204860;1.204730;1.204850;0
053900;1.204850;1.204850;1.204770;1.204800;0
054000;1.204810;1.205010;1.204810;1.204990;0
054100;1.205000;1.205040;1.204880;1.204970;0
054200;1.204990;1.205190;1.204960;1.205190;0
054300;1.205180;1.205330;1.205170;1.205290;0
054400;1.205280;1.205470;1.205260;1.205390;0
054500;1.205400;1.205410;1.205240;1.205290;0
054600;1.205290;1.205450;1.205290;1.205390;0
054700;1.205400;1.205400;1.205220;1.205230;0
054800;1.205240;1.205280;1.205120;1.205250;0
054900;1.205240;1.205260;1.205120;1.205130;0
055000;1.205140;1.205140;1.204810;1.204860;0
055100;1.204870;1.204910;1.204810;1.204860;0
055200;1.204860;1.204870;1.204640;1.204660;0
055300;1.204650;1.204730;1.204570;1.204580;0
055400;1.204580;1.204740;1.204580;1.204590;0
055500;1.204580;1.204580;1.204290;1.204290;0
055600;1.204280;1.204360;1.204140;1.204160;0
055700;1.204150;1.204260;1.203940;1.203990;0
055800;1.203970;1.204180;1.203960;1.204100;0
055900;1.204120;1.204440;1.204100;1.204400;0
060000;1.204400;1.205050;1.204400;1.204970;0
060100;1.204950;1.204950;1.204730;1.204810;0
060200;1.204810;1.205260;1.204760;1.205240;0
060300;1.205240;1.205350;1.205110;1.205270;0
060400;1.205250;1.205390;1.205250;1.205300;0
060500;1.205280;1.205560;1.205280;1.205370;0
060600;1.205370;1.205370;1.205070;1.205160;0
060700;1.205150;1.205200;1.205120;1.205190;0
060800;1.205200;1.205350;1.205200;1.205270;0
060900;1.205280;1.205390;1.205270;1.205380;0
061000;1.205350;1.205400;1.205190;1.205250;0
061100;1.205260;1.205260;1.205090;1.205120;0
061200;1.205130;1.205160;1.204910;1.204920;0
061300;1.204920;1.204920;1.204830;1.204880;0
061400;1.204870;1.205090;1.204870;1.205090;0
061500;1.205090;1.205110;1.204920;1.204960;0
061600;1.204940;1.204980;1.204870;1.204880;0
061700;1.204900;1.204980;1.204830;1.204850;0
061800;1.204810;1.204810;1.204540;1.204660;0
061900;1.204660;1.204800;1.204640;1.204790;0
062000;1.204780;1.204830;1.204680;1.204690;0
062100;1.204690;1.204850;1.204690;1.204850;0
062200;1.204850;1.204850;1.204620;1.204690;0
062300;1.204710;1.204880;1.204680;1.204860;0
062400;1.204870;1.204990;1.204820;1.204830;0
062500;1.204830;1.204980;1.204820;1.204950;0
062600;1.204950;1.205000;1.204880;1.204880;0
062700;1.204880;1.204900;1.204730;1.204810;0
062800;1.204810;1.204840;1.204620;1.204780;0
062900;1.204780;1.204780;1.204410;1.204450;0
063000;1.204440;1.204440;1.204190;1.204340;0
063100;1.204370;1.204510;1.204360;1.204420;0
063200;1.204410;1.204480;1.204270;1.204290;0
063300;1.204320;1.204470;1.204320;1.204450;0
063400;1.204410;1.204490;1.204260;1.204310;0
063500;1.204290;1.204310;1.204050;1.204080;0
063600;1.204080;1.204290;1.204050;1.204280;0
063700;1.204280;1.204350;1.204260;1.204270;0
063800;1.204250;1.204250;1.204120;1.204160;0
063900;1.204180;1.204180;1.204090;1.204110;0
064000;1.204100;1.204170;1.204070;1.204140;0
064100;1.204140;1.204180;1.204000;1.204010;0
064200;1.204010;1.204130;1.203980;1.204120;0
064300;1.204140;1.204280;1.204140;1.204270;0
064400;1.204270;1.204280;1.203960;1.204030;0
064500;1.204000;1.204130;1.203970;1.204010;0
064600;1.204010;1.204020;1.203890;1.203930;0
064700;1.203920;1.203960;1.203880;1.203920;0
064800;1.203910;1.203930;1.203760;1.203870;0
064900;1.203840;1.204040;1.203810;1.203980;0
065000;1.203990;1.204270;1.203980;1.204250;0
065100;1.204250;1.204320;1.204240;1.204300;0
065200;1.204300;1.204370;1.204250;1.204290;0
065300;1.204290;1.204380;1.204200;1.204210;0
065400;1.204190;1.204380;1.204150;1.204360;0
065500;1.204360;1.204360;1.204200;1.204220;0
065600;1.204200;1.204210;1.204040;1.204080;0
065700;1.204080;1.204120;1.204050;1.204060;0
065800;1.204050;1.204320;1.204020;1.204320;0
065900;1.204320;1.204400;1.204280;1.204370;0
070000;1.204350;1.204440;1.204170;1.204220;0
070100;1.204220;1.204320;1.204160;1.204260;0
070200;1.204260;1.204350;1.204220;1.204310;0
070300;1.204320;1.204380;1.204220;1.204330;0
070400;1.204330;1.204380;1.204300;1.204370;0
070500;1.204350;1.204420;1.204340;1.204380;0
070600;1.204380;1.204380;1.204220;1.204330;0
070700;1.204330;1.204430;1.204330;1.204400;0
070800;1.204400;1.204510;1.204350;1.204350;0
070900;1.204360;1.204460;1.204260;1.204460;0
071000;1.204470;1.204540;1.204460;1.204520;0
071100;1.204520;1.204520;1.204360;1.204400;0
071200;1.204420;1.204530;1.204360;1.204520;0
071300;1.204530;1.204580;1.204450;1.204500;0
071400;1.204470;1.204490;1.204380;1.204390;0
071500;1.204420;1.204510;1.204380;1.204450;0
071600;1.204460;1.204570;1.204460;1.204530;0
071700;1.204520;1.204550;1.204450;1.204500;0
071800;1.204480;1.204730;1.204480;1.204670;0
071900;1.204640;1.204640;1.204560;1.204580;0
072000;1.204590;1.204610;1.204480;1.204490;0
072100;1.204500;1.204500;1.204410;1.204440;0
072200;1.204440;1.204510;1.204420;1.204430;0
072300;1.204420;1.204490;1.204410;1.204470;0
072400;1.204470;1.204480;1.204400;1.204400;0
072500;1.204400;1.204410;1.204360;1.204380;0
072600;1.204400;1.204400;1.204290;1.204330;0
072700;1.204340;1.204360;1.204170;1.204270;0
072800;1.204270;1.204290;1.204160;1.204280;0
072900;1.204310;1.204370;1.204280;1.204350;0
073000;1.204340;1.204380;1.204340;1.204370;0
073100;1.204380;1.204420;1.204290;1.204370;0
073200;1.204370;1.204570;1.204370;1.204510;0
073300;1.204520;1.204520;1.204460;1.204520;0
073400;1.204520;1.204530;1.204430;1.204450;0
073500;1.204430;1.204520;1.204420;1.204460;0
073600;1.204460;1.204480;1.204420;1.204460;0
073700;1.204450;1.204590;1.204200;1.204200;0
073800;1.204210;1.204220;1.204050;1.204150;0
073900;1.204160;1.204340;1.204050;1.204310;0
074000;1.204320;1.204380;1.204320;1.204340;0
074100;1.204350;1.204370;1.204300;1.204310;0
074200;1.204300;1.204370;1.204230;1.204310;0
074300;1.204310;1.204360;1.204220;1.204360;0
074400;1.204360;1.204570;1.204360;1.204400;0
074500;1.204400;1.204490;1.204340;1.204360;0
074600;1.204370;1.204430;1.204330;1.204330;0
074700;1.204350;1.204540;1.204350;1.204450;0
074800;1.204430;1.204520;1.204360;1.204510;0
074900;1.204530;1.204620;1.204520;1.204570;0
075000;1.204570;1.204570;1.204300;1.204350;0
075100;1.204330;1.204360;1.204160;1.204270;0
075200;1.204250;1.204250;1.204140;1.204230;0
075300;1.204240;1.204360;1.204150;1.204320;0
075400;1.204310;1.204500;1.204260;1.204410;0
075500;1.204400;1.204410;1.204210;1.204280;0
075600;1.204270;1.204460;1.204270;1.204460;0
075700;1.204470;1.204480;1.204400;1.204410;0
075800;1.204400;1.204590;1.204390;1.204530;0
075900;1.204510;1.204530;1.204440;1.204460;0
080000;1.204470;1.204520;1.204320;1.204350;0
080100;1.204360;1.204580;1.204360;1.204460;0
080200;1.204470;1.204550;1.204440;1.204450;0
080300;1.204460;1.204600;1.204440;1.204570;0
080400;1.204590;1.204660;1.204560;1.204620;0
080500;1.204670;1.204670;1.204600;1.204650;0
080600;1.204660;1.204820;1.204620;1.204810;0
080700;1.204800;1.205090;1.204770;1.205090;0
080800;1.205080;1.205080;1.204780;1.204800;0
080900;1.204780;1.205070;1.204780;1.205000;0
081000;1.205020;1.205280;1.204990;1.205200;0
081100;1.205200;1.205210;1.205090;1.205190;0
081200;1.205190;1.205260;1.205120;1.205230;0
081300;1.205220;1.205230;1.205140;1.205180;0
081400;1.205210;1.205340;1.205210;1.205230;0
081500;1.205240;1.205260;1.205080;1.205110;0
081600;1.205120;1.205150;1.204810;1.204870;0
081700;1.204860;1.204860;1.204680;1.204720;0
081800;1.204720;1.204980;1.204720;1.204940;0
081900;1.204940;1.205040;1.204900;1.204960;0
082000;1.204950;1.205010;1.204790;1.204890;0
082100;1.204890;1.204900;1.204600;1.204610;0
082200;1.204610;1.204690;1.204420;1.204510;0
082300;1.204510;1.204620;1.204280;1.204280;0
082400;1.204280;1.204280;1.204000;1.204210;0
082500;1.204210;1.204360;1.204210;1.204310;0
082600;1.204310;1.204380;1.204080;1.204080;0
082700;1.204080;1.204160;1.204050;1.204060;0
082800;1.204030;1.204250;1.204030;1.204200;0
082900;1.204210;1.204230;1.204030;1.204030;0
083000;1.204040;1.204220;1.204030;1.204220;0
083100;1.204230;1.204250;1.204040;1.204240;0
083200;1.204260;1.204330;1.204220;1.204250;0
083300;1.204260;1.204270;1.204210;1.204260;0
083400;1.204270;1.204360;1.204250;1.204300;0
083500;1.204320;1.204410;1.204300;1.204370;0
083600;1.204360;1.204390;1.204270;1.204310;0
083700;1.204320;1.204420;1.204310;1.204400;0
083800;1.204400;1.204510;1.204370;1.204410;0
083900;1.204420;1.204520;1.204420;1.204500;0
084000;1.204500;1.204520;1.204440;1.204520;0
084100;1.204530;1.204700;1.204530;1.204690;0
084200;1.204680;1.204730;1.204610;1.204640;0
084300;1.204650;1.204710;1.204560;1.204680;0
084400;1.204690;1.204690;1.204570;1.204650;0
084500;1.204650;1.204710;1.204600;1.204600;0
084600;1.204620;1.204720;1.204600;1.204620;0
084700;1.204620;1.204690;1.204580;1.204600;0
084800;1.204590;1.204730;1.204550;1.204720;0
084900;1.204710;1.204790;1.204660;1.204750;0
085000;1.204750;1.204790;1.204720;1.204730;0
085100;1.204740;1.204790;1.204650;1.204790;0
085200;1.204790;1.204820;1.204660;1.204750;0
085300;1.204760;1.204870;1.204740;1.204820;0
085400;1.204820;1.204930;1.204790;1.204920;0
085500;1.204920;1.205040;1.204900;1.204940;0
085600;1.204950;1.205180;1.204900;1.205180;0
085700;1.205180;1.205180;1.205060;1.205090;0
085800;1.205120;1.205250;1.205120;1.205240;0
085900;1.205230;1.205410;1.205230;1.205290;0
090000;1.205300;1.205520;1.205240;1.205320;0
090100;1.205300;1.205370;1.205180;1.205240;0
090200;1.205250;1.205380;1.205220;1.205370;0
090300;1.205380;1.205470;1.205340;1.205410;0
090400;1.205410;1.205420;1.205280;1.205330;0
090500;1.205320;1.206960;1.205170;1.205180;0
090600;1.205180;1.205180;1.204650;1.204990;0
090700;1.205030;1.205030;1.204520;1.204780;0
090800;1.204780;1.205010;1.204660;1.204740;0
090900;1.204750;1.205010;1.204750;1.205010;0
091000;1.205010;1.205330;1.204980;1.205330;0
091100;1.205340;1.205570;1.205210;1.205530;0
091200;1.205510;1.205770;1.205350;1.205690;0
091300;1.205670;1.205700;1.205400;1.205520;0
091400;1.205550;1.205720;1.205500;1.205710;0
091500;1.205690;1.205690;1.205300;1.205310;0
091600;1.205320;1.205460;1.205200;1.205230;0
091700;1.205240;1.205300;1.205160;1.205280;0
091800;1.205280;1.205360;1.205090;1.205210;0
091900;1.205220;1.205570;1.205220;1.205490;0
